"","GAIN","AMPLI","LOSS","LOH"
"1p",0,0,0,24.23
"2p",10.6,0,0,0
"3p",0,0,32.54,58.11
"4p",0,0,0,100
"5p",55.55,0,0,91.58
"6p",0,0,68.46,100
"7p",0,0,0,0
"8p",0,0,54.78,81.47
"9p",0,0,0,82.95
"10p",0,0,0,39.93
"11p",0,0,0,24.1
"12p",0,0,0,29.57
"16p",0,0,0,20.19
"17p",0,0,100,99.89
"18p",0,0,100,99.9
"19p",0,0,29.96,86.97
"20p",0,0,100,100
"21p",0,0,0,0
"Yp",0,0,99.93,0
"Xp",26.35,0,0,99.81
"1q",0,0,75.12,94.42
"2q",0,0,0,7.84
"3q",48.5,0,43,52.44
"4q",0,0,0,99.92
"5q",29.29,0,0,0
"6q",0,0,61.46,65.19
"7q",36.09,0,23.73,41.42
"8q",0,0,0,6.63
"9q",4.4,0,0,0
"10q",76.41,0,0,9.78
"11q",0,0,33.5,100
"12q",0,0,25.24,36.47
"13q",34.92,0,0,0
"14q",0,0,18.09,65.47
"15q",0,0,0,12.35
"16q",0,0,0,9.11
"17q",67.45,0,0,0
"18q",0,0,99.99,99.99
"19q",0,0,0,11.88
"20q",8.98,0,0,17.88
"21q",0,0,0,0
"22q",0,0,0,100
"Yq",0,0,100,0
"Xq",12.7,0,0,100
