"","GAIN","AMPLI","LOSS","LOH"
"1p",3.94,0,4.79,28.99
"2p",14.41,0,0,0
"3p",24.92,0,0,0
"4p",82.19,0,0,0
"5p",39.65,0,0,0
"6p",47.56,0,0,0
"7p",0,0,0,42.91
"8p",0,0,83.84,0
"9p",46.39,0,0,0
"10p",57.31,0,0,0
"11p",0,0,0,100
"12p",55.63,0,0,0
"16p",91.09,0,0,10.55
"17p",0,0,100,0
"18p",27.21,0,0,60.6
"19p",25.92,0,0,0
"20p",100,0,0,0
"21p",0,0,0,0
"Yp",0,0,0,0
"Xp",7.04,0,0,93.4
"1q",3.61,0,0,0
"2q",46.88,0,0,0
"3q",63.28,0,0,0
"4q",48.79,0,0,0
"5q",100,0,0,0
"6q",0,0,84.09,0
"7q",73.32,0,0,6.3
"8q",0,0,0,0
"9q",82.17,0,0,0
"10q",0,0,0,99.99
"11q",0,0,0,79.92
"12q",28.35,0,13.67,34.75
"13q",0,0,0,100
"14q",54.93,0,0,55.13
"15q",62.76,0,0,0
"16q",55.08,0,7.76,16.53
"17q",39.03,0,9.49,17.06
"18q",0,0,0,74.13
"19q",64.31,0,0,0
"20q",0,0,0,0
"21q",23.02,0,47.6,0
"22q",0,0,0,92.82
"Yq",0,0,0,0
"Xq",71.46,0,0,5
