"","GAIN","AMPLI","LOSS","LOH"
"1p",43.36,0,0,0
"2p",38.92,0,0,28.35
"3p",36.31,0,0,0
"4p",0,0,0,100
"5p",7.7,0,0,18.08
"6p",36.39,0,0,0
"7p",75.97,0,0,0
"8p",0,0,20.32,0
"9p",0,0,35.43,0
"10p",32.62,0,0,0
"11p",97.17,0,0,0
"12p",0,0,36.03,61.26
"16p",51.02,0,0,0
"17p",0,0,99.89,0
"18p",0,0,0,99.9
"19p",0,0,0,0
"20p",0,0,0,76.98
"21p",0,0,0,0
"Yp",0,0,0,0
"Xp",95.68,0,0,0
"1q",62.67,0,0,0
"2q",13.31,0,10.08,0
"3q",61.48,0,0,0
"4q",26.36,0,0,37.01
"5q",0,0,0,84.1
"6q",91.35,0,0,0
"7q",53.24,0,0,0
"8q",94.61,0,0,0
"9q",99.98,0,0,0
"10q",30.19,0,0,0
"11q",78.53,0,0,0
"12q",33.81,0,20.33,21.13
"13q",0,0,0,100
"14q",17.3,0,22.52,54.71
"15q",0,0,7.59,0
"16q",24.14,0,0,0
"17q",13.24,0,29.37,0
"18q",0,0,0,99.99
"19q",70.37,0,0,0
"20q",63.72,0,0,0
"21q",9.78,0,0,77.47
"22q",39.71,0,0,0
"Yq",0,0,0,0
"Xq",99.69,0,0,0
