"","GAIN","AMPLI","LOSS","LOH"
"1p",29.06,0,14.77,9.67
"2p",71.82,0,7.14,17.93
"3p",0,0,0,58.68
"4p",6.73,0,0,0
"5p",0,0,0,0
"6p",27.79,0,0,0
"7p",41.58,0,0,0
"8p",9.55,0,61.36,0
"9p",26.23,0,0,0
"10p",50.84,0,0,0
"11p",55.42,0,0,10.47
"12p",62.97,0,0,0
"16p",39.64,0,0,9.66
"17p",0,0,99.89,0
"18p",0,0,0,0
"19p",58.74,0,0,0
"20p",93.6,0,0,0
"21p",0,0,0,0
"Yp",0,0,0,0
"Xp",0,0,5.17,99.81
"1q",64.89,0,0,0
"2q",29.58,0,0,0
"3q",0,0,0,0
"4q",43.69,0,0,0
"5q",0,0,0,0
"6q",37.1,0,0,0
"7q",79.61,0,0,0
"8q",0,0,0,0
"9q",31.93,0,0,0
"10q",39.22,0,0,0
"11q",54.69,0,0,0
"12q",11.86,0,0,0
"13q",40.33,0,24.8,5.4
"14q",22.33,0,0,22.51
"15q",14.6,0,77.05,0
"16q",41.29,0,0,0
"17q",58.16,0,0,0
"18q",43.36,0,0,8.69
"19q",51.55,0,0,0
"20q",95.97,0,0,0
"21q",0,0,0,0
"22q",87.45,0,0,0
"Yq",0,0,0,0
"Xq",0,0,11.95,86.34
