"","GAIN","AMPLI","LOSS","LOH"
"1p",7.55,0,0,2.89
"2p",0,0,0,0
"3p",11.7,0,0,0
"4p",0,0,0,0
"5p",0,0,0,0
"6p",0,0,6.67,0
"7p",0,0,0,0
"8p",12.18,0,0,0
"9p",0,0,0,0
"10p",0,0,0,0
"11p",0,0,0,0
"12p",0,0,13.16,0
"16p",70.5,0,0,10.48
"17p",0,0,0,0
"18p",0,0,0,0
"19p",0,0,0,0
"20p",34.07,0,0,0
"21p",0,0,0,0
"Yp",0,0,0,0
"Xp",0,0,0,0
"1q",0,0,5.47,0
"2q",0,0,0,2.71
"3q",0,0,0,3.99
"4q",0,0,0,3.08
"5q",0,0,0,0
"6q",0,0,0,3.7
"7q",0,0,0,68.15
"8q",15.93,0,0,4.29
"9q",0,0,0,0
"10q",0,0,0,0
"11q",0,0,0,0
"12q",7.15,0,0,0
"13q",0,0,10.43,4.69
"14q",0,0,0,4.41
"15q",3.76,0,0,0
"16q",88.64,0,0,0
"17q",13.04,0,0,0
"18q",10.58,0,0,0
"19q",0,0,0,0
"20q",0,0,0,0
"21q",44.43,0,0,0
"22q",0,0,0,0
"Yq",0,0,0,0
"Xq",0,0,0,0
