"","GAIN","AMPLI","LOSS","LOH"
"1p",0,0,37.38,3.58
"2p",13.57,0,0,0
"3p",0,0,55.1,0
"4p",0,0,0,0
"5p",0,0,0,0
"6p",0,0,100,0
"7p",90.21,0,0,0
"8p",0,0,86.8,0
"9p",0,0,100,0
"10p",0,0,0,0
"11p",0,0,0,0
"12p",0,0,0,0
"16p",0,0,10.48,0
"17p",0,0,99.89,0
"18p",0,0,35.58,0
"19p",0,0,26.31,0
"20p",0,0,0,0
"21p",0,0,0,0
"Yp",0,0,0,0
"Xp",100,0,0,0
"1q",98.13,0,0,6.91
"2q",4.2,0,0,0
"3q",0,0,0,0
"4q",0,0,0,0
"5q",0,0,0,0
"6q",0,0,11.13,0
"7q",3.53,0,0,0
"8q",0,0,0,0
"9q",0,0,83.1,0
"10q",0,0,0,0
"11q",0,0,0,0
"12q",11.82,0,0,0
"13q",85.66,0,0,0
"14q",0,0,96.57,0
"15q",0,0,49.08,50.67
"16q",20.33,0,15.81,0
"17q",100,0,0,0
"18q",0,0,94.25,0
"19q",0,0,0,0
"20q",84.31,0,0,0
"21q",0,0,51.66,11.77
"22q",0,0,63.9,33.07
"Yq",0,0,0,0
"Xq",99.57,0,0,0
