"","GAIN","AMPLI","LOSS","LOH"
"1p",0,0,0,0
"2p",0,0,0,3.86
"3p",0,0,0,0
"4p",0,0,0,0
"5p",0,0,0,0
"6p",0,0,0,0
"7p",94.04,0,0,0
"8p",99.66,0,0,0
"9p",0,0,0,11.14
"10p",0,0,0,0
"11p",100,0,0,0
"12p",0,0,0,0
"16p",92.21,0,0,41.99
"17p",0,0,0,41.02
"18p",0,0,100,0
"19p",0,0,0,0
"20p",56.49,0,0,0
"21p",0,0,0,0
"Yp",0,0,0,0
"Xp",29.67,0,0,0
"1q",0,0,0,0
"2q",0,0,0,2.9
"3q",0,0,0,0
"4q",0,0,0,2.64
"5q",0,0,0,0
"6q",0,0,0,0
"7q",100,0,0,3.38
"8q",99.61,0,0,0
"9q",0,0,0,0
"10q",0,0,0,4.24
"11q",100,0,0,0
"12q",0,0,0,3.14
"13q",0,0,0,0
"14q",23.65,0,0,0
"15q",0,0,65,0
"16q",100,0,0,68.96
"17q",0,0,0,7.2
"18q",0,0,99.99,0
"19q",0,0,0,0
"20q",90.07,0,0,0
"21q",0,0,0,0
"22q",0,0,0,0
"Yq",0,0,0,0
"Xq",27.02,0,0,0
