"","GAIN","AMPLI","LOSS","LOH"
"1p",0,0,5.34,0
"2p",0,0,0,7.18
"3p",0,0,0,0
"4p",0,0,0,0
"5p",99.94,0,0,0
"6p",53.05,0,0,54.78
"7p",100,0,0,0
"8p",92.5,0,0,0
"9p",0,0,0,0
"10p",81.03,0,17.11,0
"11p",36.65,0,0,0
"12p",0,0,0,0
"16p",96.96,0,0,9.42
"17p",17.71,0,0,47.79
"18p",100,0,0,0
"19p",0,0,0,0
"20p",100,0,0,0
"21p",0,0,0,0
"Yp",0,0,0,0
"Xp",30.74,0,0,6.07
"1q",31.62,0,0,0
"2q",0,0,0,2.66
"3q",0,0,0,3.03
"4q",0,0,0,0
"5q",100,0,0,0
"6q",75.4,0,0,0
"7q",9.81,0,0,90.28
"8q",63.83,0,0,0
"9q",0,0,0,0
"10q",0,0,0,0
"11q",12.11,0,65.17,0
"12q",0,0,0,0
"13q",0,0,0,0
"14q",0,0,0,0
"15q",75.18,0,0,4.36
"16q",0,0,0,100
"17q",75.98,0,0,0
"18q",99.99,0,0,0
"19q",100,0,0,0
"20q",100,0,0,0
"21q",0,0,0,10.03
"22q",31.23,0,21.32,22.35
"Yq",0,0,0,0
"Xq",100,0,0,6.59
