"","GAIN","AMPLI","LOSS","LOH"
"1p",0,0,12.26,0
"2p",0,0,0,0
"3p",0,0,63.68,0
"4p",0,0,47.61,0
"5p",0,0,0,0
"6p",0,0,71.02,29.34
"7p",0,0,0,0
"8p",0,0,99.48,0
"9p",69.48,0,20.93,0
"10p",0,0,61.41,0
"11p",0,0,86.04,0
"12p",10.27,0,49.2,0
"16p",0,0,0,0
"17p",0,0,37.63,0
"18p",0,0,0,60.1
"19p",0,0,19.48,0
"20p",0,0,0,0
"21p",0,0,0,0
"Yp",0,0,0,0
"Xp",47.62,0,0,0
"1q",45.29,0,0,0
"2q",0,0,26.61,40.87
"3q",6.47,0,0,0
"4q",22.76,0,11.75,0
"5q",11.32,0,0,0
"6q",0,0,86.61,0
"7q",0,0,0,0
"8q",0,0,9.77,0
"9q",0,0,50.63,0
"10q",65.18,0,12.11,17.07
"11q",8.13,0,48.77,0
"12q",0,0,17.57,0
"13q",0,0,25.68,0
"14q",0,0,0,0
"15q",0,0,43.36,0
"16q",0,0,89.36,0
"17q",0,0,56.76,0
"18q",0,0,53.06,39.93
"19q",0,0,71.87,0
"20q",0,0,0,0
"21q",0,0,0,0
"22q",0,0,38.25,20.29
"Yq",0,0,0,0
"Xq",61.31,0,0,0
