"","GAIN","AMPLI","LOSS","LOH"
"1p",8.35,0,17.42,17.7
"2p",0,0,0,0
"3p",4.96,0,3.38,0
"4p",15.88,0,0,0
"5p",46.98,0,0,0
"6p",35.28,0,0,0
"7p",0,0,34.43,0
"8p",0,0,99.61,0
"9p",0,0,20.05,0
"10p",0,0,84.15,0
"11p",0,0,38.34,0
"12p",0,0,29.61,0
"16p",0,0,84.66,0
"17p",0,0,84.91,0
"18p",0,0,0,0
"19p",45.57,0,0,0
"20p",0,0,0,0
"21p",0,0,0,0
"Yp",0,0,0,0
"Xp",10.82,0,0,0
"1q",31.23,0,7.5,0
"2q",0,0,0,2.39
"3q",23.6,0,25.64,0
"4q",0,0,29.33,0
"5q",2.51,0,30.33,0
"6q",0,0,81.88,0
"7q",45.78,0,0,72.26
"8q",41.21,0,0,3.91
"9q",0,0,28.09,68.68
"10q",0,0,97.35,0
"11q",13.12,0,11.95,0
"12q",0,0,81.13,0
"13q",3.73,0,96.26,0
"14q",0,0,67.54,0
"15q",6.2,0,0,0
"16q",0,0,89.05,0
"17q",64.57,0,35.43,64.18
"18q",9.68,0,54.53,0
"19q",17.56,0,74.19,0
"20q",83.2,0,0,0
"21q",0,0,0,0
"22q",0,0,100,0
"Yq",0,0,0,0
"Xq",94.19,0,0,5.81
