"","GAIN","AMPLI","LOSS","LOH"
"1p",44.25,0,0,0
"2p",0,0,9.75,10.25
"3p",0,0,0,0
"4p",66.76,0,0,0
"5p",21.45,0,0,0
"6p",0,0,10.93,100
"7p",0,0,0,0
"8p",0,0,99.61,0
"9p",0,0,71.39,0
"10p",96.75,0,0,100
"11p",0,0,19.97,34.32
"12p",23.45,0,0,0
"16p",0,0,0,0
"17p",0,0,95.54,0
"18p",39.07,0,60.88,0
"19p",24.79,0,24.08,0
"20p",0,0,36.44,0
"21p",0,0,0,0
"Yp",0,0,0,0
"Xp",0,0,100,0
"1q",16.09,0,0,3.6
"2q",24.5,0,24.89,0
"3q",42.37,0,8.08,8.16
"4q",19.02,0,19.02,60.36
"5q",3.28,0,17.1,32.48
"6q",0,0,100,0
"7q",59.6,0,0,0
"8q",28.63,0,15.46,3.02
"9q",0,0,89.27,0
"10q",3.55,0,30.78,27.11
"11q",45.09,0,0,31.72
"12q",3.24,0,66.93,0
"13q",0,0,93.88,0
"14q",0,0,0,0
"15q",0,0,30.97,0
"16q",0,0,0,0
"17q",0,0,100,0
"18q",30.76,0,60.27,0
"19q",44.44,0,41.51,0
"20q",23.89,0,0,9.1
"21q",26.9,0,0,0
"22q",0,0,100,0
"Yq",0,0,0,0
"Xq",38.84,0,14.42,0
