"","GAIN","AMPLI","LOSS","LOH"
"1p",100,0,0,0
"2p",100,0,0,0
"3p",0,0,17.73,100
"4p",100,0,0,0
"5p",99.94,0,0,0
"6p",86.18,0,0,0
"7p",93.15,0,0,0
"8p",99.66,0,0,0
"9p",73.05,0,0,0
"10p",98.77,0,0,0
"11p",100,0,0,0
"12p",99.7,0,0,0
"16p",0,0,0,0
"17p",95.26,0,0,0
"18p",100,0,0,0
"19p",0,0,0,0
"20p",100,0,0,0
"21p",0,0,0,0
"Yp",99.93,0,0,0
"Xp",0,0,0,0
"1q",100,0,0,0
"2q",100,0,0,0
"3q",0,0,0,100
"4q",99.92,0,0,0
"5q",100,0,0,0
"6q",100,0,0,0
"7q",98.91,0,0,0
"8q",100,0,0,0
"9q",99.98,0,0,0
"10q",98.78,0,0,0
"11q",32.04,0,0,0
"12q",100,0,0,0
"13q",83.7,0,0,0
"14q",0,0,0,98.92
"15q",99.79,0,0,0
"16q",0,0,0,0
"17q",99.49,0,0,0
"18q",99.99,0,0,0
"19q",0,0,0,0
"20q",100,0,0,0
"21q",0,0,0,0
"22q",100,0,0,0
"Yq",100,0,0,0
"Xq",0,0,0,0
