"","GAIN","AMPLI","LOSS","LOH"
"1p",0,0,0,0
"2p",0,0,0,0
"3p",3.65,0,0,11.27
"4p",0,0,0,16.32
"5p",0,0,0,0
"6p",49.76,0,0,0
"7p",95.03,0,0,0
"8p",0,0,99.66,0
"9p",0,0,0,0
"10p",0,0,0,0
"11p",0,0,0,0
"12p",0,0,0,0
"16p",0,0,0,15.88
"17p",0,0,100,0
"18p",0,0,100,0
"19p",0,0,26.17,0
"20p",0,0,0,0
"21p",0,0,0,0
"Yp",0,0,0,0
"Xp",5.86,0,0,0
"1q",97.99,0,0,0
"2q",4.98,0,33.44,0
"3q",0,0,0,5.87
"4q",0,0,0,0
"5q",0,0,0,0
"6q",9.24,0,0,84.71
"7q",59.26,0,0,0
"8q",0,0,65.95,0
"9q",0,0,0,0
"10q",0,0,0,0
"11q",5.26,0,70.2,13.89
"12q",0,0,6.44,88.04
"13q",0,0,67.65,0
"14q",0,0,0,0
"15q",0,0,0,0
"16q",0,0,95.86,0
"17q",0,0,94.83,0
"18q",0,0,99.99,0
"19q",0,0,12.39,0
"20q",0,0,0,0
"21q",0,0,0,0
"22q",17.22,0,0,0
"Yq",0,0,0,0
"Xq",0,0,0,7.92
