"","GAIN","AMPLI","LOSS","LOH"
"1p",34.46,0,26.92,0
"2p",100,0,0,11.42
"3p",0,0,100,0
"4p",0,0,0,12.93
"5p",0,0,0,0
"6p",0,0,0,19.32
"7p",72.48,0,0,0
"8p",0,0,99.66,0
"9p",0,0,0,16.44
"10p",42.66,0,0,0
"11p",0,0,0,7.11
"12p",93.07,0,0,0
"16p",0,0,0,12.41
"17p",0,0,0,0
"18p",0,0,0,0
"19p",0,0,0,0
"20p",0,0,0,0
"21p",0,0,0,0
"Yp",0,0,0,0
"Xp",0,0,0,0
"1q",100,0,0,11.19
"2q",100,0,0,7.44
"3q",25.14,0,7.86,0
"4q",0,0,0,19.96
"5q",0,0,0,0
"6q",0,0,97.31,0
"7q",53.34,0,0,0
"8q",0,0,15.79,0
"9q",0,0,0,0
"10q",19.41,0,0,0
"11q",0,0,0,0
"12q",18.98,0,54.09,0
"13q",41.7,0,16.29,0
"14q",0,0,52.11,0
"15q",0,0,0,0
"16q",0,0,0,0
"17q",0,0,0,0
"18q",0,0,0,0
"19q",0,0,0,0
"20q",0,0,0,0
"21q",0,0,0,0
"22q",0,0,0,0
"Yq",0,0,0,0
"Xq",0,0,0,0
