"","GAIN","AMPLI","LOSS","LOH"
"1p",66.83,0,0,0
"2p",0,0,0,0
"3p",0,0,0,3.34
"4p",0,0,0,0
"5p",99.94,0,0,0
"6p",10.27,0,0,0
"7p",56.77,0,0,0
"8p",0,0,0,0
"9p",13.14,0,0,0
"10p",0,0,100,8.9
"11p",0,0,89.29,0
"12p",0,0,0,0
"16p",24.58,0,47.45,0
"17p",0,0,0,99.89
"18p",0,0,100,0
"19p",0,0,33.34,0
"20p",39.24,0,0,0
"21p",0,0,0,0
"Yp",0,0,0,0
"Xp",0,0,0,8.66
"1q",100,0,0,0
"2q",0,0,0,2.27
"3q",0,0,0,0
"4q",0,0,0,0
"5q",100,0,0,0
"6q",0,0,0,0
"7q",11.15,0,0,0
"8q",0,0,0,0
"9q",0,0,0,0
"10q",0,0,3.76,3.45
"11q",0,0,83.28,0
"12q",0,0,0,0
"13q",0,0,75.48,0
"14q",0,0,0,0
"15q",0,0,0,0
"16q",0,0,97.64,0
"17q",55.81,0,0,94.21
"18q",0,0,99.99,0
"19q",0,0,0,0
"20q",71.91,0,0,0
"21q",0,0,0,0
"22q",0,0,92.64,0
"Yq",0,0,0,0
"Xq",12.59,0,0,7.76
