"","GAIN","AMPLI","LOSS","LOH"
"1p",0,0,30.4,0
"2p",0,0,0,0
"3p",0,0,9.68,0
"4p",0,0,0,0
"5p",0,0,0,0
"6p",0,0,0,0
"7p",0,0,0,0
"8p",0,0,34.37,0
"9p",0,0,6.87,0
"10p",0,0,0,0
"11p",0,0,10.76,0
"12p",0,0,0,0
"16p",0,0,0,12.2
"17p",0,0,66.96,0
"18p",0,0,0,0
"19p",0,0,0,0
"20p",0,0,54.03,0
"21p",0,0,0,0
"Yp",0,0,0,0
"Xp",0,0,0,8.54
"1q",0,0,0,0
"2q",0,0,0,0
"3q",0,0,0,0
"4q",0,0,0,0
"5q",0,0,0,0
"6q",3.1,0,31.91,0
"7q",0,0,0,0
"8q",0,0,0,0
"9q",0,0,0,0
"10q",0,0,0,0
"11q",5.38,0,29.69,0
"12q",0,0,0,0
"13q",0,0,0,0
"14q",0,0,0,0
"15q",36.19,0,0,0
"16q",0,0,0,0
"17q",8.27,0,14.57,5.85
"18q",0,0,0,0
"19q",0,0,0,0
"20q",22.9,0,0,0
"21q",0,0,0,28.84
"22q",0,0,21.98,68.2
"Yq",0,0,0,0
"Xq",0,0,0,5.35
