"","GAIN","AMPLI","LOSS","LOH"
"1p",0,0,0,0
"2p",45.14,0,0,3.36
"3p",0,0,98.14,0
"4p",0,0,0,0
"5p",0,0,0,8.29
"6p",0,0,27.23,0
"7p",0,0,0,0
"8p",0,0,0,0
"9p",0,0,0,6.85
"10p",0,0,0,25.86
"11p",0,0,32.47,7.7
"12p",0,0,0,0
"16p",0,0,0,15.27
"17p",0,0,0,0
"18p",0,0,0,0
"19p",0,0,37,0
"20p",40.2,0,0,0
"21p",0,0,0,0
"Yp",0,0,0,0
"Xp",53.95,0,0,9.3
"1q",78.03,0,0,3.6
"2q",0,0,5.27,2.91
"3q",100,0,0,0
"4q",0,0,0,0
"5q",0,0,0,3.17
"6q",0,0,0,5.5
"7q",0,0,0,4.12
"8q",29.64,0,0,4.22
"9q",0,0,0,0
"10q",0,0,0,5.2
"11q",0,0,0,4.27
"12q",0,0,0,4.04
"13q",19.31,0,39.51,0
"14q",51.21,0,0,0
"15q",0,0,0,8.97
"16q",49.01,0,0,0
"17q",71.36,0,0,6.8
"18q",7.79,0,0,0
"19q",0,0,0,27
"20q",80.16,0,0,0
"21q",70.08,0,0,0
"22q",0,0,0,0
"Yq",0,0,0,0
"Xq",0,0,0,4.94
