"","GAIN","AMPLI","LOSS","LOH"
"1p",0,0,0,0
"2p",0,0,0,0
"3p",39.12,0,0,3.39
"4p",0,0,0,0
"5p",0,0,8.21,0
"6p",0,0,0,0
"7p",8,0,0,0
"8p",0,0,99.61,0
"9p",0,0,0,0
"10p",0,0,0,0
"11p",0,0,0,6.88
"12p",0,0,0,0
"16p",0,0,0,9.42
"17p",0,0,0,0
"18p",0,0,0,0
"19p",0,0,0,0
"20p",0,0,0,0
"21p",0,0,0,0
"Yp",0,0,0,0
"Xp",0,0,0,0
"1q",99.17,0,0,0
"2q",0,0,0,0
"3q",0,0,0,0
"4q",0,0,0,0
"5q",0,0,4.09,8.2
"6q",0,0,0,0
"7q",55.98,0,0,0
"8q",100,0,0,0
"9q",0,0,4.66,50.96
"10q",0,0,0,0
"11q",0,0,73.97,0
"12q",0,0,0,3.2
"13q",0,0,0,0
"14q",0,0,0,36.11
"15q",0,0,10.36,0
"16q",0,0,0,0
"17q",0,0,0,0
"18q",0,0,0,0
"19q",0,0,0,0
"20q",0,0,0,0
"21q",0,0,0,0
"22q",0,0,0,0
"Yq",0,0,41.44,0
"Xq",0,0,0,0
