"","GAIN","AMPLI","LOSS","LOH"
"1p",0,0,47.14,0
"2p",0,0,0,0
"3p",0,0,97.58,0
"4p",0,0,0,0
"5p",0,0,76.6,0
"6p",0,0,0,0
"7p",6.22,0,22.56,0
"8p",0,0,36.03,0
"9p",0,0,81.92,0
"10p",11.65,0,8.2,0
"11p",0,0,100,0
"12p",83.93,0,0,0
"16p",0,0,80.25,0
"17p",0,0,100,0
"18p",34.53,0,0,0
"19p",0,0,16.3,0
"20p",0,0,69.48,0
"21p",0,0,0,0
"Yp",0,0,0,0
"Xp",85.33,0,0,0
"1q",33.65,0,0,0
"2q",2.67,0,0,0
"3q",0,0,15.27,0
"4q",17.47,0,24.02,0
"5q",0,0,91.48,8.41
"6q",7.31,0,0,0
"7q",0,0,60.88,0
"8q",84.66,0,0,0
"9q",0,0,42.5,0
"10q",8.98,0,41.34,3.37
"11q",4.13,0,79.56,0
"12q",0,0,100,0
"13q",0,0,90.41,0
"14q",0,0,60.98,0
"15q",39.57,0,11.88,0
"16q",0,0,0,0
"17q",0,0,22.54,73.08
"18q",0,0,99.99,0
"19q",0,0,12.41,0
"20q",0,0,58.02,12.09
"21q",39.18,0,0,0
"22q",0,0,19.54,0
"Yq",0,0,0,0
"Xq",0,0,0,7.18
