"","GAIN","AMPLI","LOSS","LOH"
"1p",0,0,0,0
"2p",0,0,0,0
"3p",0,0,0,4.25
"4p",0,0,0,22.61
"5p",0,0,0,0
"6p",0,0,0,0
"7p",100,0,0,0
"8p",12.78,0,0,0
"9p",0,0,0,0
"10p",0,0,0,0
"11p",0,0,0,0
"12p",0,0,0,0
"16p",0,0,0,10.55
"17p",0,0,0,0
"18p",0,0,0,0
"19p",0,0,22.71,0
"20p",0,0,0,0
"21p",0,0,0,0
"Yp",0,0,0,0
"Xp",35.18,0,0,0
"1q",0,0,0,0
"2q",0,0,0,0
"3q",22.65,0,0,5.98
"4q",23.76,0,0,5.92
"5q",0,0,2.67,0
"6q",5.58,0,0,0
"7q",17.03,0,0,0
"8q",0,0,0,0
"9q",0,0,0,0
"10q",0,0,0,6.79
"11q",0,0,0,0
"12q",0,0,0,0
"13q",0,0,0,0
"14q",0,0,0,0
"15q",14.23,0,0,0
"16q",0,0,0,0
"17q",36.76,0,0,0
"18q",0,0,0,0
"19q",0,0,0,0
"20q",0,0,0,0
"21q",0,0,0,0
"22q",0,0,0,0
"Yq",0,0,0,0
"Xq",0,0,0,3.86
