"","GAIN","AMPLI","LOSS","LOH"
"1p",100,0,0,81.79
"2p",96.14,0,0,0
"3p",0,0,56.74,0
"4p",100,0,0,42.01
"5p",31.34,0,0,0
"6p",52.57,0,0,0
"7p",93.21,0,0,0
"8p",92.19,0,0,0
"9p",0,0,89.2,0
"10p",91.4,0,0,0
"11p",96.89,0,0,6.99
"12p",0,0,70.33,28.79
"16p",86.9,0,0,10.48
"17p",0,0,99.89,0
"18p",0,0,0,99.9
"19p",0,0,18.03,78.49
"20p",0,0,13.45,29.1
"21p",0,0,0,0
"Yp",0,0,0,0
"Xp",42.49,0,0,9
"1q",13.3,0,0,0
"2q",65.07,0,0,0
"3q",63.98,0,0,0
"4q",22.59,0,0,0
"5q",0,0,37.96,34.94
"6q",0,0,0,0
"7q",78.01,0,0,0
"8q",9.46,0,7.09,82.34
"9q",99.98,0,0,0
"10q",56.6,0,0,0
"11q",57.04,0,0,0
"12q",81.22,0,0,8.04
"13q",0,0,27.68,72.4
"14q",54.55,0,0,0
"15q",0,0,0,96.65
"16q",100,0,0,69.15
"17q",28.16,0,0,0
"18q",0,0,96.82,0
"19q",0,0,0,99.97
"20q",56.23,0,0,0
"21q",0,0,14.74,0
"22q",13.37,0,11.53,23.59
"Yq",0,0,0,0
"Xq",29.33,0,0,61.68
