"","GAIN","AMPLI","LOSS","LOH"
"1p",0,0,0,0
"2p",0,0,0,0
"3p",0,0,0,0
"4p",0,0,0,0
"5p",0,0,0,0
"6p",0,0,44.45,0
"7p",0,0,0,0
"8p",0,0,71.28,0
"9p",0,0,0,0
"10p",0,0,0,0
"11p",0,0,0,0
"12p",21.08,0,0,78.47
"16p",10.26,0,37.31,11.05
"17p",0,0,99.89,0
"18p",0,0,0,99.9
"19p",0,0,0,16.07
"20p",55.05,0,0,100
"21p",0,0,0,0
"Yp",0,0,0,0
"Xp",0,0,0,0
"1q",0,0,0,0
"2q",0,0,0,0
"3q",0,0,0,0
"4q",0,0,0,91.99
"5q",0,0,10.25,0
"6q",0,0,46.16,0
"7q",0,0,0,0
"8q",87.24,0,0,0
"9q",0,0,0,0
"10q",0,0,0,0
"11q",0,0,13.42,13.52
"12q",0,0,0,0
"13q",0,0,0,0
"14q",0,0,0,98.92
"15q",28.43,0,0,0
"16q",0,0,26.08,0
"17q",73.4,0,0,0
"18q",0,0,0,99.99
"19q",0,0,0,0
"20q",100,0,0,99.81
"21q",0,0,0,0
"22q",0,0,30.09,30.71
"Yq",0,0,0,0
"Xq",0,0,0,0
