"","GAIN","AMPLI","LOSS","LOH"
"1p",0,0,0,0
"2p",0,0,0,0
"3p",0,0,0,0
"4p",0,0,0,0
"5p",0,0,0,0
"6p",0,0,0,0
"7p",100,0,0,0
"8p",0,0,0,0
"9p",0,0,13.05,16.09
"10p",0,0,0,100
"11p",0,0,0,0
"12p",0,0,0,0
"16p",0,0,0,0
"17p",0,0,0,0
"18p",0,0,0,0
"19p",0,0,0,0
"20p",0,0,0,0
"21p",0,0,0,0
"Yp",0,0,0,0
"Xp",0,0,0,0
"1q",0,0,16.24,16.9
"2q",99.32,0,0,6.27
"3q",0,0,0,0
"4q",0,0,0,0
"5q",0,0,41.79,0
"6q",0,0,28.01,0
"7q",60.11,0,0,3.25
"8q",0,0,0,0
"9q",0,0,0,0
"10q",0,0,0,99.99
"11q",0,0,9.69,8.27
"12q",5.8,0,14.2,0
"13q",0,0,50.34,0
"14q",0,0,0,0
"15q",0,0,0,0
"16q",0,0,34.3,0
"17q",37.23,0,19.88,0
"18q",0,0,0,0
"19q",0,0,0,0
"20q",0,0,0,0
"21q",0,0,0,0
"22q",0,0,65.01,0
"Yq",0,0,0,0
"Xq",0,0,0,5.65
