"","GAIN","AMPLI","LOSS","LOH"
"1p",0,0,20.34,2.77
"2p",100,0,0,0
"3p",0,0,0,3.49
"4p",17.41,0,81.29,0
"5p",76.91,0,0,0
"6p",100,0,0,5.54
"7p",100,0,0,0
"8p",27.71,0,0,54.22
"9p",100,0,0,0
"10p",72.36,0,0,0
"11p",0,0,0,100
"12p",0,0,0,99.63
"16p",0,0,9.15,87.26
"17p",33.17,0,0,99.89
"18p",0,0,0,99.9
"19p",52.96,0,0,0
"20p",54.5,0,0,0
"21p",0,0,0,0
"Yp",0,0,99.93,0
"Xp",74.07,0,0,0
"1q",92.29,0,0,0
"2q",61.43,0,0,0
"3q",0,0,3.75,2.93
"4q",87.37,0,0,0
"5q",2.76,0,0,0
"6q",100,0,0,100
"7q",100,0,0,0
"8q",41.88,0,0,0
"9q",97.91,0,0,0
"10q",94.34,0,0,0
"11q",0,0,50.57,49.43
"12q",3.95,0,0,99.97
"13q",85.84,0,0,0
"14q",28.08,0,0,0
"15q",64.52,0,13.66,83.31
"16q",14.31,0,0,0
"17q",40.69,0,0,95.5
"18q",0,0,0,99.99
"19q",22.82,0,0,52.71
"20q",98.83,0,0,0
"21q",0,0,43.87,0
"22q",100,0,0,0
"Yq",0,0,100,0
"Xq",99.69,0,0,0
