"","GAIN","AMPLI","LOSS","LOH"
"1p",21.43,0,0,55.74
"2p",100,0,0,0
"3p",0,0,0,100
"4p",100,0,0,0
"5p",0,0,0,0
"6p",100,0,0,0
"7p",100,0,0,0
"8p",0,0,57.24,15.61
"9p",0,0,0,82.95
"10p",41.11,0,0,0
"11p",100,0,0,0
"12p",0,0,0,99.63
"16p",27.14,0,0,0
"17p",68.39,0,0,67.72
"18p",99.9,0,0,0
"19p",0,0,16.95,82.95
"20p",100,0,0,0
"21p",0,0,0,0
"Yp",0,0,0,0
"Xp",87.32,0,0,6.41
"1q",93.64,0,0,0
"2q",76.19,0,0,0
"3q",54.46,0,0,0
"4q",45.89,0,0,0
"5q",99.15,0,0,84.1
"6q",98.75,0,0,0
"7q",91.27,0,0,3.58
"8q",4.01,0,0,0
"9q",67.28,0,0,0
"10q",100,0,0,0
"11q",62.11,0,0,6.02
"12q",64.72,0,5.69,7.45
"13q",38.71,0,0,0
"14q",19.84,0,0,35.26
"15q",65.65,0,0,0
"16q",13.69,0,0,0
"17q",100,0,0,0
"18q",6.84,0,0,0
"19q",99.97,0,0,59.23
"20q",100,0,0,0
"21q",0,0,0,100
"22q",0,0,0,100
"Yq",0,0,0,0
"Xq",100,0,0,7.59
