"","GAIN","AMPLI","LOSS","LOH"
"1p",36.99,0,20.11,3.03
"2p",38.88,0,0,0
"3p",26.32,0,0,0
"4p",0,0,0,0
"5p",0,0,0,0
"6p",0,0,10.12,0
"7p",0,0,0,0
"8p",0,0,0,0
"9p",0,0,100,0
"10p",8.2,0,66.29,0
"11p",0,0,0,0
"12p",19.01,0,0,0
"16p",0,0,0,13.09
"17p",0,0,0,0
"18p",0,0,0,0
"19p",0,0,0,0
"20p",0,0,100,0
"21p",0,0,0,0
"Yp",0,0,0,0
"Xp",0,0,18.58,9.25
"1q",0,0,46.86,0
"2q",0,0,26.68,0
"3q",25.54,0,0,0
"4q",0,0,0,2.65
"5q",0,0,0,0
"6q",0,0,23.85,0
"7q",0,0,17.11,0
"8q",39.1,0,0,0
"9q",0,0,97.74,0
"10q",0,0,0,0
"11q",0,0,0,0
"12q",34.29,0,0,0
"13q",11.77,0,0,82.59
"14q",21.93,0,0,0
"15q",0,0,0,0
"16q",0,0,0,0
"17q",45,0,0,12.85
"18q",0,0,84.39,0
"19q",0,0,0,0
"20q",0,0,0,0
"21q",0,0,0,0
"22q",0,0,0,0
"Yq",0,0,0,0
"Xq",7.59,0,0,4.53
