"","GAIN","AMPLI","LOSS","LOH"
"1p",0,0,0,0
"2p",0,0,0,0
"3p",0,0,3.93,0
"4p",0,0,0,0
"5p",0,0,0,0
"6p",0,0,0,0
"7p",95.09,0,0,0
"8p",0,0,0,0
"9p",0,0,0,0
"10p",0,0,100,0
"11p",0,0,0,6.88
"12p",0,0,0,0
"16p",9.79,0,0,10.55
"17p",0,0,0,0
"18p",0,0,0,0
"19p",58.53,0,0,0
"20p",100,0,0,0
"21p",0,0,0,0
"Yp",0,0,0,0
"Xp",0,0,0,5.42
"1q",0,0,0,94.42
"2q",0,0,0,0
"3q",0,0,0,0
"4q",0,0,0,0
"5q",0,0,0,0
"6q",0,0,0,0
"7q",47.95,0,0,0
"8q",0,0,0,0
"9q",0,0,0,0
"10q",0,0,69.96,0
"11q",0,0,0,0
"12q",0,0,0,0
"13q",0,0,0,0
"14q",0,0,0,0
"15q",0,0,0,0
"16q",0,0,0,0
"17q",0,0,0,0
"18q",0,0,0,0
"19q",49.72,0,0,0
"20q",93.26,0,0,0
"21q",79.82,0,0,0
"22q",0,0,58.72,0
"Yq",0,0,0,0
"Xq",0,0,0,5.71
