"","GAIN","AMPLI","LOSS","LOH"
"1p",75.17,0,0,0
"2p",88.1,0,0,3.68
"3p",40.88,0,18.3,0
"4p",81.14,0,0,0
"5p",97.23,0,0,0
"6p",29.58,0,0,0
"7p",95.09,0,0,0
"8p",0,0,99.66,0
"9p",0,0,95.1,0
"10p",68.75,0,0,70.22
"11p",45.06,0,18.9,8.47
"12p",27.66,0,36.55,0
"16p",0,0,0,0
"17p",0,0,92.89,0
"18p",0,0,75.78,0
"19p",33.93,0,0,0
"20p",55.16,0,0,0
"21p",0,0,0,0
"Yp",0,0,0,0
"Xp",73.32,0,0,0
"1q",0,0,0,0
"2q",46.78,0,0,0
"3q",52.34,0,0,0
"4q",74.82,0,0,74.89
"5q",49.05,0,0,0
"6q",78.85,0,0,0
"7q",52.27,0,0,0
"8q",54.26,0,7.38,0
"9q",18.55,0,16.88,0
"10q",5.94,0,24.85,0
"11q",39.87,0,0,0
"12q",13.59,0,43.07,0
"13q",0,0,69.96,0
"14q",24.97,0,23.36,0
"15q",78.19,0,0,0
"16q",0,0,77.73,0
"17q",7.7,0,26.98,5.77
"18q",19.12,0,0,0
"19q",19.42,0,0,0
"20q",97.67,0,0,0
"21q",20.02,0,0,0
"22q",0,0,61.77,37.86
"Yq",0,0,0,0
"Xq",46.31,0,0,0
