"","GAIN","AMPLI","LOSS","LOH"
"1p",0,0,7.13,0
"2p",0,0,26.22,3.98
"3p",0,0,0,0
"4p",0,0,0,0
"5p",0,0,0,0
"6p",0,0,0,0
"7p",0,0,0,0
"8p",0,0,99.66,0
"9p",0,0,0,0
"10p",0,0,11.8,100
"11p",97.57,0,0,0
"12p",0,0,0,0
"16p",0,0,42.76,10.69
"17p",0,0,100,0
"18p",0,0,0,0
"19p",0,0,0,0
"20p",24.18,0,0,0
"21p",0,0,0,0
"Yp",0,0,0,0
"Xp",52.66,0,0,11.74
"1q",98.04,0,0,0
"2q",0,0,13.55,0
"3q",0,0,0,0
"4q",0,0,56.38,0
"5q",0,0,0,0
"6q",0,0,64.88,0
"7q",0,0,0,0
"8q",0,0,22.14,0
"9q",0,0,5.15,0
"10q",0,0,70.07,0
"11q",95.75,0,0,0
"12q",0,0,0,0
"13q",0,0,66.09,0
"14q",6.88,0,16.77,0
"15q",0,0,99.79,0
"16q",0,0,96.58,0
"17q",0,0,7.49,0
"18q",0,0,28.34,0
"19q",0,0,0,0
"20q",66.77,0,0,0
"21q",9.49,0,0,0
"22q",9.2,0,0,0
"Yq",0,0,0,0
"Xq",40.55,0,0,4.89
