"","GAIN","AMPLI","LOSS","LOH"
"1p",0,0,0,3.18
"2p",0,0,0,0
"3p",0,0,0,0
"4p",0,0,0,0
"5p",0,0,0,0
"6p",38.56,0,0,0
"7p",0,0,0,0
"8p",0,0,0,0
"9p",8.72,0,50.85,0
"10p",0,0,100,0
"11p",0,0,0,0
"12p",0,0,0,0
"16p",0,0,0,13.83
"17p",0,0,0,24.09
"18p",0,0,0,0
"19p",0,0,0,0
"20p",0,0,0,0
"21p",0,0,0,0
"Yp",0,0,0,0
"Xp",0,0,0,0
"1q",43.24,0,0,0
"2q",0,0,0,0
"3q",0,0,0,3.51
"4q",0,0,0,2.36
"5q",0,0,0,0
"6q",52.97,0,0,3.53
"7q",0,0,0,0
"8q",0,0,0,4.41
"9q",0,0,0,0
"10q",0,0,0,0
"11q",0,0,0,4.43
"12q",0,0,0,0
"13q",0,0,0,0
"14q",0,0,0,0
"15q",0,0,0,4.1
"16q",0,0,0,7.18
"17q",0,0,0,6.45
"18q",0,0,0,0
"19q",0,0,0,0
"20q",0,0,0,0
"21q",0,0,0,0
"22q",0,0,29.49,0
"Yq",0,0,0,0
"Xq",0,0,0,0
