"","GAIN","AMPLI","LOSS","LOH"
"1p",50.54,0,10.03,0
"2p",96.63,0,0,0
"3p",57.48,0,0,3.28
"4p",0,0,100,0
"5p",56.69,0,0,0
"6p",100,0,0.08,0
"7p",100,0,0,0
"8p",0,0,64.65,0
"9p",0.62,0,2.06,0
"10p",0,0,0,7.52
"11p",28.71,0,0,6.45
"12p",99.63,0,2.4,0
"16p",0,0,7.52,0
"17p",0,0,100,0
"18p",0,0,99.9,0
"19p",0,0,0,0
"20p",34.27,0,0,0
"21p",0,0,0,0
"Yp",0,0,0,0
"Xp",4.3,0,0,0
"1q",38.77,0,0.22,2.8
"2q",20.09,0,10.76,0
"3q",0,0,0,0
"4q",0,0,99.92,0
"5q",0,0,26,0
"6q",45.85,0,0.64,0
"7q",100,0,0,50.81
"8q",79.26,0,0.75,3.26
"9q",48.21,0,0,0
"10q",0,0,0.17,4.16
"11q",0,0,100,0
"12q",0,0,0,3.53
"13q",100,0,0,0
"14q",0,0,98.92,0
"15q",0,0,99.79,0
"16q",0.6,0,0.59,0
"17q",0,0,22.87,0
"18q",0,0,94.39,0
"19q",56.9,0,0,0
"20q",99.81,0,0,0
"21q",0,0,0.81,9.39
"22q",0,0,100,0
"Yq",0,0,0,0
"Xq",2.55,0,0,0
