"","GAIN","AMPLI","LOSS","LOH"
"1p",66.11,0,26.92,0
"2p",100,0,0,11.42
"3p",0,0,100,0
"4p",0,0,0,12.93
"5p",0.63,0,0.6,0
"6p",0,0,0,19.32
"7p",94.76,0,0,0
"8p",0,0,99.65,0
"9p",0.2,0,6.87,16.44
"10p",92.64,0,0,0
"11p",0,0,1.3,7.11
"12p",98.65,0,0,0
"16p",2.62,0,0,12.41
"17p",0,0,0,0
"18p",0,0,0,0
"19p",3.34,0,1.42,0
"20p",2.26,0,0.17,0
"21p",0,0,0,0
"Yp",0,0,0,0
"Xp",4.3,0,0,0
"1q",99.85,0,0,11.19
"2q",100,0,0,7.44
"3q",85.66,0,8.78,0
"4q",0,0,0.22,19.96
"5q",0.82,0,0.21,0
"6q",0,0,97.31,0
"7q",94.83,0,0,0
"8q",0.26,0,16.28,0
"9q",0.38,0,0.78,0
"10q",33.41,0,0,0
"11q",0,0,0.4,0
"12q",41.69,0,54.09,0
"13q",82,0,16.29,0
"14q",0,0,68.25,0
"15q",1.02,0,1.46,0
"16q",1.79,0,0.36,0
"17q",0.31,0,0.08,0
"18q",0,0,0.22,0
"19q",3.09,0,0,0
"20q",0,0,0,0
"21q",0.9,0,0,0
"22q",4.83,0,0.12,0
"Yq",0,0,0,0
"Xq",0.26,0,0,0
