"","GAIN","AMPLI","LOSS","LOH"
"1p",0,0,0,0
"2p",2.73,0,0.33,4.42
"3p",3.55,0,0.02,0
"4p",0.7,0,0,0
"5p",0,0,0.23,0
"6p",0,0,100,0
"7p",0,0,0.28,0
"8p",0,0,99.66,0
"9p",0,0,54.45,0
"10p",0,0,100,0
"11p",0,0,0.23,0
"12p",0,0,0.93,0
"16p",0,0,0.13,0
"17p",0,0,99.89,0
"18p",0,0,99.9,0
"19p",0,0,10.25,0
"20p",3.96,0,0.27,0
"21p",85.12,0,0,0
"Yp",0,0,0,0
"Xp",6.95,0,0,5.2
"1q",0.24,0,18.72,2.7
"2q",0,0,64.78,0
"3q",0,0,0,0
"4q",0.27,0,0,0
"5q",0.27,0,0.33,0
"6q",0,0,100,0
"7q",0.08,0,0.16,0
"8q",0,0,100,0
"9q",0,0,99.98,0
"10q",0,0,100,0
"11q",0.09,0,1.58,0
"12q",0.52,0,8.8,8.91
"13q",0,0,100,0
"14q",0,0,42.71,0
"15q",10.07,0,0.77,0
"16q",1.58,0,0.25,0
"17q",0,0,0,0
"18q",0,0,2.55,0
"19q",0.91,0,1.68,0
"20q",6.11,0,0.57,0
"21q",1.44,0,0.87,0
"22q",0,0,100,0
"Yq",0,0,0,0
"Xq",0,0,0,5.74
