"","GAIN","AMPLI","LOSS","LOH"
"1p",90.97,0,0,0
"2p",0,0,3.26,97.8
"3p",0,0,0,3.73
"4p",0,0,36.83,51.78
"5p",99.94,0,0,0
"6p",52.57,0,5.35,6.13
"7p",100,0,0,0
"8p",99.66,0,0,0
"9p",100,0,0,0
"10p",0,0,100,0
"11p",0,0,7.72,100
"12p",0,0,0,0
"16p",0,0,2.12,27.45
"17p",100,0,0,0
"18p",94.11,0,0,0
"19p",100,0,0,0
"20p",100,0,0,0
"21p",0,0,0,0
"Yp",99.93,0,0,0
"Xp",23.02,0,0,0
"1q",100,0,0,0
"2q",0,0,0.88,100
"3q",0,0,0,0
"4q",18.3,0,4.41,74.57
"5q",100,0,0,0
"6q",100,0,0,2.85
"7q",63.89,0,2.52,36.91
"8q",98.36,0,0,0
"9q",85.43,0,0,0
"10q",0,0,100,0
"11q",0,0,0,94.03
"12q",0,0,13.63,9.74
"13q",0,0,100,0
"14q",98.92,0,0,0
"15q",0,0,0,9.94
"16q",0,0,2.66,11.42
"17q",100,0,0,4.79
"18q",45.48,0,0,0
"19q",100,0,0,0
"20q",100,0,0,0
"21q",0,0,0,0
"22q",0,0,0.12,0
"Yq",100,0,0,0
"Xq",36.9,0,0,0
