"","GAIN","AMPLI","LOSS","LOH"
"1p",0,0,0.58,0
"2p",0,0,0,0
"3p",1.08,0,0,2.8
"4p",0,0,0,0
"5p",0,0,0,0
"6p",1.41,0,1.58,4.56
"7p",0.2,0,0,0
"8p",0.22,0,0,0
"9p",0.21,0,0,0
"10p",0,0,0,0
"11p",0,0,0.97,10.52
"12p",0.75,0,0,0
"16p",3.05,0,4.08,7.53
"17p",0,0,20.71,92.67
"18p",0,0,0,0
"19p",0.87,0,0,0
"20p",0,0,0,0
"21p",0,0,0,0
"Yp",0,0,0,0
"Xp",0.4,0,0,4.34
"1q",0,0,0.84,0
"2q",0,0,0,0
"3q",0.39,0,0,0
"4q",0,0,0,0
"5q",0,0,0,0
"6q",0,0,0.24,0
"7q",0,0,0,0
"8q",0,0,0,2.81
"9q",0,0,0,0
"10q",0.02,0,1.45,0
"11q",0.02,0,0.32,4.56
"12q",0,0,0,0
"13q",0,0,0.32,0
"14q",0,0,0.13,3.27
"15q",0,0,0,0
"16q",2.45,0,0,0
"17q",1.14,0,0.51,0
"18q",1.52,0,0.55,0
"19q",0.08,0,0,0
"20q",0,0,0,0
"21q",2.75,0,0,0
"22q",0,0,0,0
"Yq",0,0,0,0
"Xq",0.47,0,0,16.86
