"","GAIN","AMPLI","LOSS","LOH"
"1p",0,0,37.61,2.4
"2p",0,0,0,0
"3p",0,0,0,0
"4p",0,0,0,0
"5p",0,0,3.84,5.96
"6p",21.61,0,0,0
"7p",0,0,0,0
"8p",70.92,0,0,0
"9p",0,0,0.59,0
"10p",98.14,0,0,0
"11p",0,0,0,0
"12p",99.04,0,0.6,0
"16p",0,0,0,9.45
"17p",32.83,0,0,0
"18p",0,0,53.41,0
"19p",0,0,0,0
"20p",18.13,0,1.92,0
"21p",0,0,0,0
"Yp",0,0,0,0
"Xp",0,0,0,97.45
"1q",3.77,0,0,0
"2q",0,0,0,2.3
"3q",0,0,0,0
"4q",0,0,0,0
"5q",0,0,0,0
"6q",100,0,0,0
"7q",0,0,0,0
"8q",67.91,0,0,0
"9q",0,0,0,0
"10q",0,0,0.35,0
"11q",0,0,0,0
"12q",0,0,1.34,0
"13q",61.34,0,0,0
"14q",0,0,0,97.98
"15q",0,0,22.72,0
"16q",0,0,0,0
"17q",54.97,0,0,5.5
"18q",0,0,15.23,0
"19q",0,0,0,0
"20q",2.59,0,0,0
"21q",0,0,0,0
"22q",0.14,0,0,0
"Yq",0,0,0,0
"Xq",0,0,0,100
