"","GAIN","AMPLI","LOSS","LOH"
"1p",1.83,0,23.85,2.11
"2p",2.64,0,0,0
"3p",0.39,0,0,2.92
"4p",0.5,0,0,0
"5p",1.55,0,1.65,0
"6p",55.1,0,4.73,0
"7p",0.15,0,0,0
"8p",0,0,1.4,25.72
"9p",0.37,0,0,0
"10p",9.6,0,85.62,0
"11p",1.09,0,13.98,0
"12p",0.91,0,0,0
"16p",11.32,0,4.62,9.42
"17p",0.59,0,0.44,0
"18p",2.16,0,0,0
"19p",1.79,0,0,10.72
"20p",0.77,0,0,0
"21p",0,0,0,0
"Yp",0,0,0,0
"Xp",0,0,0,0
"1q",41.58,0,0.96,0
"2q",0.41,0,0.01,0
"3q",1.08,0,0,0
"4q",0.37,0,27.97,0
"5q",0.15,0,0,0
"6q",0,0,100,0
"7q",3.22,0,0,2.9
"8q",93.27,0,0,0
"9q",0.49,0,0,0
"10q",14.39,0,58.12,0
"11q",0.03,0,87.53,0
"12q",0.38,0,0.42,0
"13q",10.34,0,76.53,0
"14q",0.12,0,94.88,0
"15q",0,0,0,0
"16q",0,0,100,0
"17q",1.55,0,0.5,0
"18q",0.35,0,0,0
"19q",81.49,0,0,0
"20q",0,0,0,0
"21q",0,0,0,0
"22q",0,0,70.05,0
"Yq",0,0,0,0
"Xq",0.31,0,0,14.18
