"","GAIN","AMPLI","LOSS","LOH"
"1p",100,0,0.2,3.95
"2p",51.3,0,1.03,0
"3p",79.21,0,6.4,9.28
"4p",100,0,0,0
"5p",99.94,0,0,0
"6p",57.96,0,35.94,0
"7p",100,0,0,0
"8p",99.66,0,0,0
"9p",20,0,0,78.02
"10p",100,0,0,0
"11p",6.24,0,22.1,46.16
"12p",99.63,0,0,0
"16p",96.23,0,0,9.66
"17p",6.56,0,43.47,43.06
"18p",94.91,0,5.07,0
"19p",100,0,0,0
"20p",100,0,0,0
"21p",85.12,0,0,0
"Yp",0,0,0,0
"Xp",100,0,0,9.25
"1q",100,0,0,0
"2q",100,0,0,2.59
"3q",0,0,0,0
"4q",15.16,0,0,0
"5q",100,0,0,0
"6q",100,0,0,0
"7q",100,0,0,0
"8q",98.66,0,0,0
"9q",99.98,0,0,0
"10q",5.08,0,60.94,21.21
"11q",1.87,0,0,98.2
"12q",18.31,0,7.59,55.43
"13q",1.41,0,0,98.6
"14q",14.5,0,0,0
"15q",96.22,0,0,0
"16q",0,0,32.61,100
"17q",88.44,0,0,11.61
"18q",39.45,0,0,7.44
"19q",25.08,0,36.47,73.42
"20q",100,0,0,0
"21q",100,0,0,0
"22q",89.61,0,0.12,0
"Yq",0,0,0,0
"Xq",99.06,0,0.63,6.07
