"","GAIN","AMPLI","LOSS","LOH"
"1p",44.27,0,21.28,21.76
"2p",0.5,0,0,0
"3p",30.49,0,0.03,5.93
"4p",0,0,77.98,20.47
"5p",99.73,0,0.16,0
"6p",100,0,0,0
"7p",100,0,0,0
"8p",0,0,73.64,0
"9p",1.45,0,0,13
"10p",0,0,0,12.04
"11p",85.25,0,14.71,0
"12p",99.7,0,0,0
"16p",100,0,1.25,0
"17p",0,0,0.47,0
"18p",0,0,100,0
"19p",94.31,0,0,0
"20p",66.13,0,1.65,0
"21p",85.12,0,0,0
"Yp",0,0,99.93,0
"Xp",100,0,0,0
"1q",82.34,0,0,0
"2q",6.07,0,7.5,2.84
"3q",51.57,0,0,0
"4q",0.21,0,16.05,3.95
"5q",0,0,100,0
"6q",98.15,0,0.15,2.66
"7q",32.4,0,0,0
"8q",99.89,0,0,3.43
"9q",0,0,0,13.99
"10q",2.49,0,0.45,12.12
"11q",100,0,0,0
"12q",100,0,0,2.98
"13q",100,0,0,0
"14q",47.61,0,32.39,0
"15q",90.06,0,0.85,96.65
"16q",100,0,0,0
"17q",21.2,0,0,5.65
"18q",0,0,99.99,0
"19q",40.33,0,0,0
"20q",100,0,0,0
"21q",100,0,0,0
"22q",53.57,0,45.51,47.04
"Yq",0,0,100,0
"Xq",100,0,0,0
