"","GAIN","AMPLI","LOSS","LOH"
"1p",0,0,0,0
"2p",0,0,0,3.19
"3p",0,0,73.17,0
"4p",0,0,0,0
"5p",7.64,0,67.36,0
"6p",0,0,0,0
"7p",0,0,0,0
"8p",0.92,0,0,0
"9p",0,0,0,0
"10p",0,0,0,0
"11p",0,0,0.26,0
"12p",0,0,0,0
"16p",22.83,0,10.47,9.66
"17p",0,0,99.89,0
"18p",4.89,0,42.11,0
"19p",54.87,0,0.44,0
"20p",0,0,0,0
"21p",0,0,0,0
"Yp",0,0,0,0
"Xp",0,0,4.3,0
"1q",0,0,0.2,0
"2q",0,0,0,0
"3q",0,0,1.71,0
"4q",0,0,16.38,0
"5q",0,0,0,0
"6q",0,0,16.35,0
"7q",0,0,3.07,5.54
"8q",0,0,0.17,0
"9q",0.37,0,1.12,0
"10q",0.15,0,0,0
"11q",0,0,0,0
"12q",0,0,4.34,3.89
"13q",0,0,100,0
"14q",0,0,1.21,0
"15q",0,0,0,5.36
"16q",0.6,0,0,0
"17q",18.14,0,3.05,4.99
"18q",2.95,0,96.75,0
"19q",0,0,8.89,0
"20q",0,0,0.45,0
"21q",0,0,0,0
"22q",43.93,0,0,95.32
"Yq",0,0,0,0
"Xq",0,0,0.26,0
