"","GAIN","AMPLI","LOSS","LOH"
"1p",5.37,0,4.79,35.37
"2p",14.86,0,0,0
"3p",100,0,0,0
"4p",82.19,0,0.1,0
"5p",64.99,0,0,0
"6p",100,0,0,0
"7p",4.21,0,0,42.91
"8p",0,0,83.84,0
"9p",95.1,0,0.52,0
"10p",70.41,0,0,0
"11p",5.77,0,0,100
"12p",99.63,0,0,0
"16p",100,0,0,10.55
"17p",0.82,0,100,0
"18p",27.21,0,0,60.6
"19p",33.41,0,0.13,0
"20p",100,0,0,0
"21p",0,0,85.12,0
"Yp",0,0,0,0
"Xp",9.77,0,0,93.4
"1q",3.61,0,0,0
"2q",88.9,0,0,1.97
"3q",63.28,0,0,0
"4q",99.92,0,0,0
"5q",100,0,0,0
"6q",7.5,0,86.46,0
"7q",93.68,0,0,6.3
"8q",0,0,0,0
"9q",99.98,0,0,0
"10q",0,0,0,99.99
"11q",0.48,0,0.28,79.92
"12q",28.35,0,13.67,50.09
"13q",2.08,0,0,100
"14q",55.79,0,0,55.13
"15q",99.79,0,0,0
"16q",70.42,0,7.76,16.53
"17q",39.03,0,17.91,17.06
"18q",3.26,0,0,74.13
"19q",100,0,0,0
"20q",13.38,0,0,0
"21q",23.02,0,47.6,0
"22q",7.11,0,0,92.82
"Yq",0,0,0,0
"Xq",100,0,0,5
