"","GAIN","AMPLI","LOSS","LOH"
"1p",16.04,0,25.4,0
"2p",100,0,0,0
"3p",2.65,0,0,0
"4p",0,0,51.7,0
"5p",99.94,0,0,0
"6p",100,0,0,0
"7p",99.44,0,0,0
"8p",3.65,0,0,0
"9p",0,0,0,75.2
"10p",100,0,0,0
"11p",100,0,0,0
"12p",99.59,0,0,0
"16p",100,0,0,0
"17p",0,0,99.89,0
"18p",6.57,0,79.82,18.77
"19p",7.13,0,12.31,0
"20p",0,0,16.42,0
"21p",0,0,0,0
"Yp",0,0,0,0
"Xp",38.4,0,0,7.36
"1q",93.64,0,0,0
"2q",100,0,0,0
"3q",38.62,0,0.26,0
"4q",0.4,0,13.68,0
"5q",3.36,0,0,2.59
"6q",100,0,0,0
"7q",74.63,0,0,0
"8q",98.96,0,0,4.6
"9q",1.2,0,0,0
"10q",44.51,0,0.43,0
"11q",100,0,0,0
"12q",0.09,0,0,0
"13q",100,0,0,0
"14q",0,0,27.98,0
"15q",0,0,67.91,0
"16q",100,0,0,0
"17q",13.85,0,4.98,0
"18q",10.44,0,89.34,0
"19q",36.36,0,0.13,39.69
"20q",57.43,0,0,0
"21q",0,0,7.56,100
"22q",8.67,0,10.87,13.79
"Yq",0,0,0,0
"Xq",93.73,0,0,8.09
