"","GAIN","AMPLI","LOSS","LOH"
"1p",1.95,0,3.62,0
"2p",99.56,0,0,5.61
"3p",13.73,0,10.98,83.32
"4p",0,0,0,0
"5p",99.94,0,0,0
"6p",100,0,0,24.6
"7p",94.82,0,0,0
"8p",0,0,0.61,99.57
"9p",44.88,0,13.37,8.33
"10p",0,0,0,0
"11p",100,0,0,0
"12p",99.7,0,0,0
"16p",9.66,0,0,0
"17p",43.71,0,0,0
"18p",100,0,0,0
"19p",0,0,0,100
"20p",97.59,0,0,0
"21p",85.12,0,0,0
"Yp",0,0,0,0
"Xp",100,0,0,23.41
"1q",99.17,0,0,12.35
"2q",0,0,0,100
"3q",78.26,0,0,3.29
"4q",99.92,0,0,2.23
"5q",1.65,0,0.28,96.29
"6q",100,0,0,3.47
"7q",44.62,0,0,48.55
"8q",98.94,0,0,0
"9q",0.43,0,0.27,0
"10q",96.7,0,0,23.31
"11q",18.13,0,0,76.52
"12q",100,0,0,0
"13q",4.54,0,3.33,34.46
"14q",49.83,0,0,44.3
"15q",48.88,0,0,6.59
"16q",100,0,0,0
"17q",40.65,0,0,36.62
"18q",99.99,0,0,0
"19q",99.97,0,0,0
"20q",99.81,0,0,0
"21q",1.43,0,0,0
"22q",0.82,0,0.33,0
"Yq",0,0,0,0
"Xq",100,0,0,2.76
