"","GAIN","AMPLI","LOSS","LOH"
"1p",2.66,0,0.82,99.93
"2p",100,0,0,0
"3p",100,0,0,0
"4p",100,0,0,0
"5p",99.27,0,0,0
"6p",100,0,0,0
"7p",100,0,0,0
"8p",99.61,0,0,0
"9p",100,0,0,0
"10p",100,0,0,0
"11p",1.25,0,0,0
"12p",99.7,0,0,0
"16p",80.65,0,0,0
"17p",100,0,0,0
"18p",6.02,0,0,0
"19p",100,0,0,0
"20p",100,0,0,0
"21p",85.12,0,0,0
"Yp",99.57,0,0,0
"Xp",95.68,0,0,0
"1q",99.17,0,0,2.6
"2q",100,0,0,0
"3q",100,0,0,0
"4q",99.92,0,0,0
"5q",100,0,0,0
"6q",100,0,0,12.48
"7q",100,0,0,0
"8q",99.29,0,0,0
"9q",99.6,0,0,0
"10q",100,0,0,0
"11q",2.31,0,0,0
"12q",100,0,0,0
"13q",0,0,0,0
"14q",98.92,0,0,0
"15q",99.79,0,0,0
"16q",99.72,0,0,0
"17q",100,0,0,0
"18q",0,0,0,0
"19q",0,0,0,99.97
"20q",100,0,0,0
"21q",100,0,0,0
"22q",100,0,0,0
"Yq",100,0,0,0
"Xq",99.69,0,0,0
