"","GAIN","AMPLI","LOSS","LOH"
"1p",1.7,0,0.27,3.34
"2p",0,0,100,0
"3p",0,0,12.11,2.79
"4p",0,0,0,0
"5p",23.18,0,0,0
"6p",0,0,0,0
"7p",0,0,2.12,0
"8p",0,0,0,0
"9p",0,0,75.07,0
"10p",0,0,0,0
"11p",0,0,47.02,0
"12p",0,0,3.18,0
"16p",42.83,0,0,9.5
"17p",0,0,99.89,0
"18p",0,0,5.12,0
"19p",0,0,33.47,0
"20p",0,0,32.69,0
"21p",0,0,0,0
"Yp",0,0,0,0
"Xp",0,0,9.05,0
"1q",0,0,0,0
"2q",0,0,100,0
"3q",0,0,0,0
"4q",0.49,0,0,0
"5q",0,0,0.91,0
"6q",0,0,0,0
"7q",4.41,0,0.24,0
"8q",0,0,1.64,0
"9q",0,0,0,0
"10q",0,0,98.59,0
"11q",0,0,100,0
"12q",0,0,55.48,0
"13q",0,0,100,0
"14q",0.22,0,0,0
"15q",0,0,1.89,4.09
"16q",0,0,0,0
"17q",0,0,11.54,0
"18q",0,0,0,0
"19q",0,0,72.06,0
"20q",0,0,0,9.86
"21q",17.4,0,0,0
"22q",9.52,0,3.03,0
"Yq",0,0,0,0
"Xq",0.31,0,0.64,6.13
