"","GAIN","AMPLI","LOSS","LOH"
"1p",0,0,90.96,0
"2p",0,0,0,97.8
"3p",0,0,100,0
"4p",0,0,0,0
"5p",0,0,0,0
"6p",0.57,0,0.48,0
"7p",0,0,0,0
"8p",0,0,0,99.57
"9p",0,0,0,0
"10p",0,0,0.71,0
"11p",0,0,0,7.96
"12p",0,0,0,0
"16p",7.49,0,0,11.07
"17p",0,0,0,0
"18p",0,0,100,0
"19p",0,0,0.38,0
"20p",0,0,0,0
"21p",85.12,0,0,0
"Yp",0,0,0,0
"Xp",0,0,0,0
"1q",1.8,0,0,0
"2q",0,0,0.18,100
"3q",0,0,100,0
"4q",0,0,0,0
"5q",0.18,0,0,0
"6q",0,0,0,0
"7q",0.65,0,0,0
"8q",100,0,0,0
"9q",0.12,0,0,0
"10q",0.16,0,0.29,0
"11q",0.4,0,0,0
"12q",0.33,0,0.35,0
"13q",0,0,0,0
"14q",0.05,0,0.31,0
"15q",0.24,0,0,0
"16q",0,0,0,0
"17q",0,0,0,0
"18q",0,0,99.99,0
"19q",0,0,0,0
"20q",0.89,0,0,0
"21q",100,0,0,0
"22q",0.7,0,0,0
"Yq",0,0,0,0
"Xq",0.3,0,0,5.58
