"","GAIN","AMPLI","LOSS","LOH"
"1p",0,0,0,0
"2p",100,0,0,0
"3p",23.34,0,12.12,25.11
"4p",0,0,0,0
"5p",85.51,0,0,0
"6p",0,0,10.11,0
"7p",83.07,0,0,0
"8p",6.46,0,56.11,43.08
"9p",0,0,0,82.95
"10p",24.46,0,0,0
"11p",18.82,0,4.68,0
"12p",48.93,0,0,0
"16p",0,0,0,100
"17p",0,0,0,99.89
"18p",0,0,26.47,0
"19p",61.69,0,0,0
"20p",0,0,12.52,87.4
"21p",85.12,0,0,0
"Yp",0,0,0,0
"Xp",49.04,0,0.58,99.81
"1q",64.1,0,0.28,0
"2q",15.58,0,10.59,25.15
"3q",2.9,0,0.1,0
"4q",0,0,6.93,0
"5q",20.3,0,66.52,0
"6q",0.23,0,0,0
"7q",19.27,0,7.33,0
"8q",34.17,0,0,2.57
"9q",62.51,0,0,0
"10q",40.69,0,4.24,3.35
"11q",28.8,0,14.99,38.07
"12q",0,0,9.53,99.97
"13q",58.77,0,0,17.93
"14q",0.33,0,0.28,0
"15q",34.71,0,0,0
"16q",22.69,0,27.89,0
"17q",52.11,0,0,8.68
"18q",15,0,18.59,0
"19q",41.68,0,0,0
"20q",91.11,0,0,0
"21q",34.5,0,0,0
"22q",9.97,0,0,0
"Yq",0,0,0,0
"Xq",78.79,0,0,100
