"","GAIN","AMPLI","LOSS","LOH"
"1p",5.14,0,25.4,0
"2p",100,0,0,0
"3p",0.65,0,0,0
"4p",0,0,30.25,0
"5p",20.03,0,0,0
"6p",30.7,0,0,0
"7p",77.55,0,0,0
"8p",3.65,0,0,0
"9p",0,0,0,75.2
"10p",72.3,0,0,0
"11p",87.51,0,0,0
"12p",95.82,0,0,0
"16p",74.48,0,0,0
"17p",0,0,99.89,0
"18p",6.57,0,25.77,18.77
"19p",7.13,0,11.49,0
"20p",0,0,11.91,0
"21p",0,0,0,0
"Yp",0,0,0,0
"Xp",27.38,0,0,7.36
"1q",28.74,0,0,0
"2q",100,0,0,0
"3q",33.61,0,0.26,0
"4q",0.4,0,7.82,0
"5q",3.36,0,0,2.59
"6q",39.03,0,0,0
"7q",18.04,0,0,0
"8q",22.58,0,0,4.6
"9q",1.2,0,0,0
"10q",11.21,0,0.43,0
"11q",63.79,0,0,0
"12q",0.09,0,0,0
"13q",21.74,0,0,0
"14q",0,0,27.98,0
"15q",0,0,26.88,0
"16q",37.55,0,0,0
"17q",7.19,0,4.98,0
"18q",5.86,0,49.14,0
"19q",23.57,0,0.13,39.69
"20q",22.17,0,0,0
"21q",0,0,7.56,100
"22q",8.67,0,10.87,13.79
"Yq",0,0,0,0
"Xq",48.13,0,0,8.09
