"","GAIN","AMPLI","LOSS","LOH"
"1p",8.23,0,0,0
"2p",17.99,0,0,0
"3p",15.38,0,0,0
"4p",0,0,0,0
"5p",0,0,11.98,7.17
"6p",0,0,32.76,11.33
"7p",0,0,0,0
"8p",2.66,0,28.91,12.7
"9p",0,0,17.66,9.54
"10p",0,0,0,0
"11p",15.75,0,0,0
"12p",61.75,0,0,0
"16p",6.31,0,0,0
"17p",0,0,23.57,0
"18p",1.29,0,1.49,0
"19p",8.68,0,0.18,0
"20p",26.66,0,6.93,0
"21p",0,0,0,0
"Yp",0,0,0,0
"Xp",0.72,0,0,4.47
"1q",0.23,0,0,0
"2q",9.89,0,0,0
"3q",10.66,0,0,0
"4q",0.34,0,0,0
"5q",0,0,0,3.24
"6q",0,0,42.96,3.4
"7q",0.3,0,0,0
"8q",100,0,0,0
"9q",2.93,0,0,0
"10q",0.05,0,0,0
"11q",12.41,0,0,0
"12q",1,0,0,6.13
"13q",68.61,0,0,0
"14q",0.56,0,0.34,0
"15q",0.41,0,56.97,6.43
"16q",0.65,0,0,0
"17q",1.14,0,5.25,0
"18q",4.03,0,10.66,7.91
"19q",11.29,0,0.68,0
"20q",57.5,0,0,0
"21q",0,0,24.07,0
"22q",1.76,0,24.63,13.78
"Yq",0,0,0,0
"Xq",0.59,0,0,5.54
