"","GAIN","AMPLI","LOSS","LOH"
"1p",85.07,0,0,99.93
"2p",70.04,0,0,2.81
"3p",51.87,0,0,3.33
"4p",18.6,0,0,70.22
"5p",0,0,0,0
"6p",52.06,0,0,0
"7p",63.32,0,0,18.4
"8p",12.7,0,81.4,0
"9p",0,0,0,0
"10p",30.69,0,10.9,43.48
"11p",52.3,0,0,100
"12p",60.04,0,0,35.71
"16p",100,0,0,100
"17p",57.54,0,0,99.89
"18p",100,0,0,0
"19p",46.63,0,9.4,6.28
"20p",42.18,0,0.16,0
"21p",85.12,0,0,0
"Yp",0,0,0,0
"Xp",90.59,0,0,6.18
"1q",3.47,0,0,2.39
"2q",97.17,0,0,0
"3q",97.68,0,0,0
"4q",65.34,0,0.51,4.97
"5q",0,0,3.05,0
"6q",19.91,0,0,50.25
"7q",42.43,0,0,30.71
"8q",0,0,0,0
"9q",99.98,0,0,0
"10q",12.78,0,0.94,49.33
"11q",26.74,0,0.96,42.33
"12q",77.09,0,0,99.97
"13q",0,0,0,3.04
"14q",13.25,0,0,88.95
"15q",3.56,0,0.64,4.13
"16q",96.02,0,0,6.13
"17q",54.16,0,0,9.21
"18q",49.81,0,0,0
"19q",42.12,0,0,0
"20q",39,0,0,7.57
"21q",100,0,0,100
"22q",100,0,0,0
"Yq",0,0,0,0
"Xq",63.34,0,0,5.91
