"","GAIN","AMPLI","LOSS","LOH"
"1p",5.78,0,0,0
"2p",6.44,0,14.44,0
"3p",0,0,99.88,0
"4p",0,0,99.99,0
"5p",15.79,0,64.9,0
"6p",34.92,0,30.6,46.18
"7p",8.3,0,0,0
"8p",0.62,0,98.88,0
"9p",0,0,99.78,82.95
"10p",0,0,99.24,0
"11p",10.71,0,81.26,0
"12p",3.99,0,0,0
"16p",6.21,0,77.98,0
"17p",0,0,100,0
"18p",0,0,0,0
"19p",0,0,60.15,0
"20p",51.08,0,35.61,33.82
"21p",0,0,85.12,0
"Yp",0,0,0,0
"Xp",92.76,0,0,0
"1q",0,0,0,0
"2q",6.08,0,1.92,0
"3q",30.19,0,29.18,0
"4q",27.2,0,8.86,0
"5q",0,0,98.5,0
"6q",0,0,75.55,0
"7q",0,0,0,0
"8q",77.72,0,13.97,0
"9q",0,0,9.66,96.12
"10q",0,0,0,0
"11q",39.36,0,39.89,0
"12q",18.22,0,74.48,0
"13q",0,0,72.45,0
"14q",97.27,0,0,0
"15q",11.18,0,81.32,15.78
"16q",16.24,0,1.32,0
"17q",6.21,0,30.45,0
"18q",2.43,0,85.23,0
"19q",18.08,0,0,0
"20q",0.27,0,0,0
"21q",0,0,100,100
"22q",50.46,0,0,0
"Yq",0,0,0,0
"Xq",69.87,0,25.43,0
