"","GAIN","AMPLI","LOSS","LOH"
"1p",0,0,19.87,0
"2p",0.18,0,0,0
"3p",0,0,53.78,0
"4p",0,0,0,0
"5p",0,0,1.03,0
"6p",1.48,0,0.3,0
"7p",59.88,0,0,0
"8p",11.39,0,0,0
"9p",0,0,64.82,0
"10p",0,0,100,0
"11p",0,0,98.75,0
"12p",0,0,60.14,0
"16p",0,0,0,0
"17p",0,0,0.23,0
"18p",0,0,3.75,0
"19p",2.94,0,0,0
"20p",0,0,0,0
"21p",0,0,85.12,0
"Yp",0,0,0,0
"Xp",2.45,0,0,0
"1q",1,0,0,0
"2q",1.81,0,1.62,4.05
"3q",100,0,0,0
"4q",19.79,0,0,0
"5q",0,0,0,3.68
"6q",2.21,0,0,0
"7q",43.17,0,0,0
"8q",13.98,0,0,0
"9q",6.17,0,0,0
"10q",1.46,0,93.64,0
"11q",0,0,100,0
"12q",0,0,35.7,0
"13q",0,0,70.54,6.21
"14q",0.11,0,0.53,0
"15q",4.2,0,0,0
"16q",0,0,39.26,22.16
"17q",0,0,9.68,0
"18q",0,0,0,8.51
"19q",0.97,0,0,0
"20q",47.46,0,0,0
"21q",10.52,0,2.72,0
"22q",10.11,0,0.88,7.67
"Yq",0,0,0,0
"Xq",1.99,0,0,0
