"","GAIN","AMPLI","LOSS","LOH"
"1p",0,0,16.48,0
"2p",0.3,0,0,0
"3p",0.49,0,0.7,0
"4p",0,0,0,0
"5p",53.01,0,0.51,0
"6p",0,0,0.15,0
"7p",100,0,0,0
"8p",89.23,0,0.6,0
"9p",0.62,0,0,0
"10p",0,0,0,0
"11p",0,0,0.68,5.08
"12p",21.09,0,0,0
"16p",91.57,0,0,15.19
"17p",100,0,0,0
"18p",0,0,0,0
"19p",43.08,0,0.16,0
"20p",80.67,0,0,0
"21p",85.12,0,0,0
"Yp",0,0,0,0
"Xp",100,0,0,9.13
"1q",12.44,0,0,0
"2q",0,0,10.93,0
"3q",0,0,0,0
"4q",0,0,0,0
"5q",47.73,0,0,35.44
"6q",0,0,0,3.32
"7q",51.74,0,0,2.9
"8q",98.58,0,0,0
"9q",0,0,0.1,0
"10q",0,0,0,0
"11q",0,0,0,3.31
"12q",38.84,0,2.82,0
"13q",0,0,0,100
"14q",0,0,0.07,0
"15q",0.33,0,0,0
"16q",50.86,0,0,0
"17q",73.96,0,0,78.22
"18q",0,0,0,0
"19q",56.25,0,0,0
"20q",37.74,0,0,0
"21q",100,0,0,0
"22q",0.14,0,0,0
"Yq",0,0,0,0
"Xq",100,0,0,3.88
