"","GAIN","AMPLI","LOSS","LOH"
"1p",0,0,0,0
"2p",0,0,0,0
"3p",0.78,0,0.31,4.2
"4p",0,0,0,0
"5p",0,0,0,0
"6p",0.81,0,0,5.64
"7p",0,0,0,0
"8p",0,0,0,0
"9p",0,0,0,0
"10p",0,0,0,0
"11p",0,0,0,0
"12p",0,0,85.82,0
"16p",0.91,0,0,7.52
"17p",0,0,0,0
"18p",0,0,4.43,0
"19p",0,0,0,0
"20p",0,0,0,0
"21p",0,0,0,0
"Yp",0,0,0,0
"Xp",0,0,0,7.66
"1q",0.43,0,0.23,0
"2q",1,0,0,0
"3q",58.1,0,0,0
"4q",0.16,0,0,2.49
"5q",0,0,0.21,2.48
"6q",0,0,0,0
"7q",0.35,0,0,0
"8q",0.59,0,0,0
"9q",0.63,0,0,0
"10q",0,0,0.06,0
"11q",0.08,0,0,0
"12q",0,0,0.06,0
"13q",0,0,100,0
"14q",0.33,0,0,16.65
"15q",0,0,0,3.93
"16q",0,0,0,0
"17q",0,0,0.04,0
"18q",0.1,0,0.46,0
"19q",0,0,0,0
"20q",0,0,0,0
"21q",0,0,0.8,0
"22q",0.81,0,0.49,0
"Yq",0,0,0,0
"Xq",0,0,0,5.4
