"","GAIN","AMPLI","LOSS","LOH"
"1p",0.78,0,0.21,0
"2p",0,0,0,0
"3p",0.95,0,0.1,0
"4p",0,0,0,0
"5p",0,0,0,0
"6p",51.42,0,0,61.57
"7p",100,0,0,0
"8p",9.79,0,87.45,0
"9p",0.95,0,0,0
"10p",98.72,0,0,0
"11p",0,0,0,0
"12p",93.13,0,0,0
"16p",0,0,0,100
"17p",0,0,0,99.89
"18p",0,0,100,0
"19p",37.89,0,0.8,0
"20p",53.89,0,0,0
"21p",85.12,0,0,0
"Yp",0,0,0,0
"Xp",49.29,0,0,4.54
"1q",10.22,0,0.22,2.4
"2q",0,0,0,0
"3q",0,0,1.13,0
"4q",0,0,0,0
"5q",1,0,0,0
"6q",53.15,0,0,100
"7q",92.64,0,0,4.6
"8q",19.79,0,0,0
"9q",9.45,0,0,0
"10q",5,0,0,0
"11q",0,0,1.46,3.22
"12q",10.06,0,0,0
"13q",50.71,0,0,5.16
"14q",1.48,0,9.11,0
"15q",0,0,14.34,0
"16q",0,0,0,100
"17q",0,0,0,100
"18q",0,0,84.39,0
"19q",37.26,0,0,8.29
"20q",53.49,0,0,0
"21q",38.2,0,0,0
"22q",0,0,1,0
"Yq",0,0,0,0
"Xq",20.35,0,0,3.62
