"","GAIN","AMPLI","LOSS","LOH"
"1p",0.19,0,0,0
"2p",0,0,2.93,7.81
"3p",0.17,0,0,3
"4p",0,0,0,0
"5p",0,0,0,0
"6p",0,0,0,5.56
"7p",0,0,0,0
"8p",0,0,0,0
"9p",0,0,0,0
"10p",0,0,0,0
"11p",0.51,0,0,0
"12p",74.93,0,0,20.44
"16p",0.79,0,0,0
"17p",0,0,0,0
"18p",0,0,0,0
"19p",0,0,0,0
"20p",0,0,0,0
"21p",0,0,0,0
"Yp",0,0,0,0
"Xp",0,0,0,7.66
"1q",0,0,0,0
"2q",0,0,0,0
"3q",0,0,0,0
"4q",0.22,0,0,0
"5q",0,0,0,0
"6q",0,0,0,5.4
"7q",0,0,0,0
"8q",0.24,0,0,0
"9q",0,0,0,11.33
"10q",1.43,0,0,0
"11q",0.44,0,0,0
"12q",65.8,0,0,0
"13q",0,0,0,0
"14q",0.35,0,41.99,5
"15q",0.4,0,0.32,0
"16q",0,0,0,0
"17q",0,0,0,0
"18q",0.44,0,0,10.29
"19q",0,0,0,0
"20q",0,0,0,8.33
"21q",0,0,0,0
"22q",0.14,0,1.38,0
"Yq",0,0,0,0
"Xq",0,0,0,4.7
