"","GAIN","AMPLI","LOSS","LOH"
"1p",20.92,0,19.79,0
"2p",1.87,0,0,0
"3p",0,0,55.68,0
"4p",0,0,91.28,0
"5p",0,0,97.29,0
"6p",0,0,0.51,0
"7p",0,0,0,0
"8p",0,0,0.78,0
"9p",0,0,59.94,0
"10p",0,0,0,100
"11p",0,0,97.67,0
"12p",0,0,0.98,0
"16p",0,0,74.82,0
"17p",0,0,0,0
"18p",0,0,0,0
"19p",0,0,0,0
"20p",0,0,0,0
"21p",0,0,85.12,0
"Yp",0,0,0,0
"Xp",6.28,0,0,0
"1q",0,0,1.99,0
"2q",0.6,0,0.38,0
"3q",0,0,0,0
"4q",0,0,28.56,0
"5q",0,0,62.09,0
"6q",3.09,0,0,0
"7q",5.87,0,0,0
"8q",0.32,0,0.04,0
"9q",0,0,86.75,0
"10q",0,0,31.05,50.94
"11q",0,0,99.68,0
"12q",0,0,1.04,0
"13q",1.78,0,0,0
"14q",0,0,48.99,0
"15q",0,0,24.9,0
"16q",0,0,62.68,0
"17q",6.37,0,0,0
"18q",1.89,0,0,0
"19q",0,0,0,0
"20q",4.05,0,0,0
"21q",0,0,48.58,0
"22q",0,0,43.05,0
"Yq",0,0,0,0
"Xq",28.11,0,0,0
