"","GAIN","AMPLI","LOSS","LOH"
"1p",0.27,0,7.13,0
"2p",0,0,20.84,3.98
"3p",0,0,0,0
"4p",0,0,0,0
"5p",0,0,1.57,0
"6p",0,0,1,4.63
"7p",0.87,0,0,0
"8p",0,0,48.85,0
"9p",0,0,0.1,0
"10p",0,0,11.8,100
"11p",90.56,0,1.83,0
"12p",0,0,0.42,0
"16p",4.01,0,42.76,10.69
"17p",0,0,100,0
"18p",0,0,0,0
"19p",11.64,0,0,0
"20p",24.18,0,0,0
"21p",0,0,0,0
"Yp",0,0,0,0
"Xp",40.52,0,0,11.74
"1q",92.88,0,0,0
"2q",0,0,13.55,1.93
"3q",0,0,0,0
"4q",0,0,56.38,0
"5q",0,0,0.09,0
"6q",0.23,0,64.88,0
"7q",0,0,0,0
"8q",0,0,22.14,0
"9q",2.23,0,5.15,0
"10q",0,0,65,0
"11q",45.26,0,0,0
"12q",1.34,0,0.3,0
"13q",0,0,51.84,0
"14q",6.88,0,16.77,0
"15q",0,0,84.02,0
"16q",0,0,65.85,0
"17q",2.43,0,7.49,0
"18q",0,0,28.34,0
"19q",0,0,0,0
"20q",66.77,0,0,0
"21q",9.49,0,0,0
"22q",9.2,0,0,0
"Yq",0,0,0,0
"Xq",16.51,0,0,4.89
