"","GAIN","AMPLI","LOSS","LOH"
"1p",0,0,0,0
"2p",0.5,0,0,0
"3p",0,0,0,0
"4p",0,0,0,0
"5p",0,0,0,0
"6p",0.54,0,1.63,0
"7p",95.82,0,0,0
"8p",0,0,0,0
"9p",0,0,46.58,0
"10p",0,0,96.65,0
"11p",0,0,0,7.06
"12p",0,0,0,0
"16p",4.72,0,0,0
"17p",1.71,0,1.24,0
"18p",0,0,0,0
"19p",1.56,0,0,0
"20p",0,0,0,0
"21p",0,0,0,0
"Yp",0,0,0,0
"Xp",0,0,0,0
"1q",0,0,0,0
"2q",0.29,0,0,0
"3q",0,0,0,0
"4q",0,0,0,0
"5q",0,0,0,0
"6q",0,0,97.29,0
"7q",100,0,0,0
"8q",0.29,0,0,0
"9q",0,0,0,0
"10q",0,0,93.66,0
"11q",0,0,0,0
"12q",0,0,0,0
"13q",0,0,0,0
"14q",0,0,98.92,0
"15q",0,0,27.87,0
"16q",0,0,0,0
"17q",0.68,0,0.04,0
"18q",0,0,0,0
"19q",0,0,0,0
"20q",0,0,0,7.74
"21q",1.5,0,0,0
"22q",0,0,0,0
"Yq",0,0,0,0
"Xq",0.26,0,0,0
