"","GAIN","AMPLI","LOSS","LOH"
"1p",2.1,0,40.61,0
"2p",4.23,0,8.03,0
"3p",0.2,0,77.37,0
"4p",8.47,0,0,0
"5p",0,0,13.56,0
"6p",1.31,0,92.25,0
"7p",10.12,0,33.72,0
"8p",3.42,0,0.6,0
"9p",0,0,59.68,0
"10p",0,0,99.97,0
"11p",0,0,53.78,0
"12p",4.46,0,0,0
"16p",5.86,0,2.96,0
"17p",0,0,12.21,13.34
"18p",57.97,0,0,0
"19p",0,0,100,0
"20p",7.8,0,92.11,0
"21p",0,0,0,0
"Yp",0,0,0,0
"Xp",0,0,0,0
"1q",0,0,93.87,0
"2q",0.07,0,35.15,0
"3q",0,0,99.97,0
"4q",0.32,0,0,2.94
"5q",0,0,60.61,0
"6q",0,0,33.04,0
"7q",4.42,0,95.47,0
"8q",0.21,0,0.02,0
"9q",8.7,0,0.52,0
"10q",0.3,0,66.73,0
"11q",5.16,0,59.59,0
"12q",0.59,0,0.77,0
"13q",0,0,100,0
"14q",0,0,97.16,0
"15q",26.42,0,59.76,0
"16q",15.39,0,24.5,0
"17q",15.69,0,0.47,0
"18q",4.5,0,91.04,0
"19q",0,0,99.77,0
"20q",47.09,0,0,10.07
"21q",0,0,18.78,10.12
"22q",0,0,100,0
"Yq",0,0,0,0
"Xq",6.52,0,0,7.48
