"","GAIN","AMPLI","LOSS","LOH"
"1p",34.6,0,10.79,11.91
"2p",0,0,0,0
"3p",2.73,0,0,3.3
"4p",0,0,95.84,97.22
"5p",0,0,0,7.09
"6p",0,0,0,0
"7p",0,0,3.74,0
"8p",2.03,0,73.42,55.15
"9p",0,0,81.06,82.95
"10p",0.52,0,0,0
"11p",98.42,0,0.75,0
"12p",0.13,0,0,0
"16p",6.24,0,12.44,10.65
"17p",0,0,84.41,90.49
"18p",14.49,0,42.03,45.4
"19p",0,0,25.14,11.52
"20p",0,0,16.81,0
"21p",0,0,0,0
"Yp",0,0,0,0
"Xp",2.22,0,1.45,4.89
"1q",100,0,0,0
"2q",5.54,0,0.51,0
"3q",0.24,0,0.25,0
"4q",0,0,0,0
"5q",0,0,0.52,0
"6q",3.09,0,25.24,74.28
"7q",0,0,3.98,3.67
"8q",16.22,0,8.94,9.35
"9q",0,0,44.85,41.95
"10q",7.77,0,27.92,28.56
"11q",1.16,0,71.18,71.1
"12q",0,0,0,0
"13q",0,0,100,100
"14q",7.45,0,0,0
"15q",2.5,0,0,0
"16q",3.91,0,47.82,49.14
"17q",0,0,0,0
"18q",10.22,0,0.92,0
"19q",0,0,11.54,0
"20q",0.75,0,0.81,0
"21q",7.8,0,0,0
"22q",5.45,0,0.12,0
"Yq",0,0,0,0
"Xq",0,0,0,2.83
