"","GAIN","AMPLI","LOSS","LOH"
"1p",0,0,0,0
"2p",0,0,0,0
"3p",0,0,0,4.11
"4p",0,0,0,0
"5p",1,0,0,0
"6p",1.21,0,0.24,4.27
"7p",0,0,0,0
"8p",76.71,0,0.64,0
"9p",0,0,0,0
"10p",0,0,0,0
"11p",2.36,0,0,5.08
"12p",1.46,0,0,0
"16p",0,0,0,10.48
"17p",0,0,0,0
"18p",0,0,0,0
"19p",0.84,0,0,0
"20p",0,0,0.87,0
"21p",0,0,85.12,0
"Yp",0,0,0,0
"Xp",4.3,0,0,0
"1q",0,0,0,0
"2q",0,0,0,0
"3q",0,0,0,0
"4q",0,0,1.51,0
"5q",0,0,0,2.73
"6q",0.37,0,0,3.39
"7q",73.06,0,0,0
"8q",8.6,0,0,4.3
"9q",7.23,0,0.22,0
"10q",0,0,0,0
"11q",85.06,0,0,0
"12q",0.11,0,0,0
"13q",0.04,0,0.29,0
"14q",0.3,0,0,3.35
"15q",0.58,0,0.29,0
"16q",0,0,0,0
"17q",0,0,0,5.61
"18q",0.43,0,0,0
"19q",0,0,0,0
"20q",1.22,0,0,0
"21q",0,0,64.21,0
"22q",0,0,0.12,0
"Yq",0,0,0,0
"Xq",0.26,0,0,0
