"","GAIN","AMPLI","LOSS","LOH"
"1p",0,0,0,2.14
"2p",0,0,0,0
"3p",0,0,0,0
"4p",0,0,0,0
"5p",0,0,0,0
"6p",0,0,0,0
"7p",0,0,1,0
"8p",0,0,0.61,0
"9p",0,0,0,0
"10p",0,0,0,0
"11p",0,0,0,0
"12p",0,0,0,0
"16p",0,0,0,11.26
"17p",0,0,0,0
"18p",0,0,0,0
"19p",0,0,0,0
"20p",0,0,0,0
"21p",0,0,0,0
"Yp",0,0,0,0
"Xp",0,0,0,5.16
"1q",0,0,0,0
"2q",0,0,0,0
"3q",0,0,0,0
"4q",0,0,0,0
"5q",0.08,0,0,0
"6q",0,0,0,0
"7q",0.63,0,0,2.76
"8q",0,0,0,0
"9q",0,0,0,0
"10q",0,0,0,0
"11q",0,0,0,0
"12q",0.12,0,0,0
"13q",0,0,0,0
"14q",0,0,0,0
"15q",0,0,0,0
"16q",0,0,0,0
"17q",0,0,0.26,0
"18q",0,0,0,0
"19q",0,0,0,0
"20q",0,0,0,0
"21q",4.29,0,0,0
"22q",0,0,0.12,0
"Yq",0,0,0,0
"Xq",2.5,0,0,3.98
