"","GAIN","AMPLI","LOSS","LOH"
"1p",0,0,76.15,0
"2p",0,0,0.31,0
"3p",0,0,46.73,0
"4p",0,0,85.11,0
"5p",0,0,13.21,0
"6p",0.45,0,0,0
"7p",0.02,0,0,0
"8p",0.77,0,0,0
"9p",0,0,46.3,0
"10p",0,0,0,0
"11p",2.44,0,96.78,0
"12p",0,0,0,0
"16p",0.92,0,0.3,0
"17p",0,0,100,0
"18p",0,0,100,0
"19p",3.34,0,0,0
"20p",0.93,0,0.11,0
"21p",0,0,85.12,0
"Yp",0,0,0,0
"Xp",2.43,0,0,6.71
"1q",0,0,94.8,0
"2q",0.48,0,0.03,0
"3q",0.34,0,73.84,0
"4q",0,0,99.92,0
"5q",0,0,0.29,0
"6q",0,0,0.12,0
"7q",0.25,0,7.72,0
"8q",8.5,0,0.33,0
"9q",0,0,98.69,0
"10q",0.29,0,0.03,0
"11q",0,0,88.64,0
"12q",1.18,0,0,0
"13q",0.49,0,0.32,0
"14q",0,0,98.92,0
"15q",0,0,53.19,0
"16q",0.65,0,0.76,0
"17q",0,0,34.66,0
"18q",0,0,99.99,0
"19q",0.23,0,0.12,0
"20q",1.64,0,0.51,0
"21q",0,0,100,0
"22q",0,0,62.41,0
"Yq",0,0,0,0
"Xq",6.26,0,0,0
